artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,lyrics
Hay en esta gran plaza una gran casa como de audiencia, donde están siempre sentadas diez o doce personas, que son jueces y libran todos los casos y cosas que en el dicho mercado acaecen, y mandan castigar los delincuentes. Hay en la dicha plaza otras personas que andan continuo entre la gente, mirando lo que se vende y las medidas con que miden lo que venden; y se ha visto quebrar alguna que estaba falsa.

Hay en esta gran ciudad muchas mezquitas o casas de sus ídolos de muy hermosos edificios, por las colaciones y barrios de ella, y en las principales de ella hay personas religiosas de su secta, que residen continuamente en ellas, para los cuales, demás de las casas donde tienen los ídolos, hay buenos aposentos. Todos estos religiosos visten de negro y nunca cortan el cabello, ni lo peinan desde que entran en la religión hasta que salen, y todos los hijos de las personas principales, así señores como ciudadanos honrados, están en aquellas religiones y hábito desde edad de siete u ocho años hasta que los sacan para casarlos, y esto más acaece en los primogénitos que han de heredar las casas, que en los otros. No tienen acceso a mujer ni entra ninguna en las dichas casas de religión. Tienen abstinencia en no comer ciertos manjares, y más en algunos tiempos del año que no en los otros; y entre estas mezquitas hay una que es la principal, que no hay lengua humana que sepa explicar la grandeza y particularidades de ella, porque es tan grande que dentro del circuito de ella, que es todo cercado de muro muy alto, se podía muy bien hacer una villa de quinientos vecinos; tiene dentro de este circuito, todo a la redonda, muy gentiles aposentos en que hay muy grande salas y corredores donde se aposentan los religiosos que allí están. Hay bien cuarenta torres muy altas y bien obradas, que la mayor tienen cincuenta escalones para subir al cuerpo de la torre; la más principal es más alta que la torre de la iglesia mayor de Sevilla. Son tan bien labradas, así de cantería como de madera, que no pueden ser mejor hechas ni labradas en ninguna parte, porque toda la cantería de dentro de las capillas donde tienen los ídolos, es de imaginería y zaquizamíes, y el maderamiento es todo de masonería muy pintado de cosas de monstruos y otras figuras y labores. Todas estas torres son enterramiento de señores, y las capillas que en ellas tienen son dedicadas cada una a su ídolo, a que tienen devoción.

Hay tres salas dentro de esta gran mezquita, donde están los principales ídolos, de maravillosa grandeza y altura, y de muchas labores y figuras esculpidas, así en la cantería como en el maderamiento, y dentro de estas salas están otras capillas que las puertas por donde entran a ellas son muy pequeñas, y ellas asimismo no tienen claridad alguna, y allí no están sino aquellos religiosos, y no todos, y dentro e éstas están los bultos y figuras de los ídolos, aunque, como he dicho, de fuera hay también muchos. Los más principales de estos ídolos, y en quien ellos más fe y creencia tenían, derroqué de sus sillas y los hice echar por las escaleras abajo e hice limpiar aquellas capillas donde los tenían, porque todas estaban llenas de sangre que sacrifican, y puse en ellas imágenes de Nuestra Señora y de otros santos que no poco el dicho Mutezuma y los naturales sintieron; los cuales primero me dijeron que no lo hiciese, porque si se sabía por las comunidades se levantaría contra mí, porque tenían que aquellos ídolos les daban todos los bienes temporales, y que dejándolos maltratar, se enojarían y no les darían nada, y les sacarían los frutos de la tierra y moriría la gente de hambre. Yo les hice entender con las lenguas cuán engañados estaban en tener su esperanza en aquellos ídolos, que eran hechos por sus manos, de cosas no limpias, y que habían de saber que había un solo Dios, universal Señor de todos, el cual había criado el cuelo y la tierra y todas las cosas, y que hizo a ellos y a nosotros, y que Este era sin principio e inmortal, y que a El había de adorar y creer y no a otra criatura ni cosa alguna, y les dije todo lo demás que yo en este caso supe, para los desviar de sus idolatrías y atraer al conocimiento de Dios Nuestro Señor; y todos, en especial el dicho Mutezuma, me respondieron que ya me habían dicho que ellos no eran naturales de esta tierra, y que había muchos tiempos que sus predecesores habían venido a ella, y que bien creían que podrían estar errados en algo de aquello que tenían, por haber tanto tiempo que salieron de su naturaleza, y que yo, como más nuevamente venido, sabría las cosas que debían tener y creer mejor que no ellos; que se las dijese e hiciese entender, que ellos harían lo que yo les dijese que era lo mejor. Y el dicho Mutezuma y muchos de los principales de la ciudad dicha, estuvieron conmigo hasta quitar los ídolos y limpiar las capillas y poner las imágenes, y todo con alegre semblante, y les defendí que no matasen criaturas a los ídolos, como acostumbraban, porque, demás de ser muy aborrecible a Dios, vuestra sacra majestad por sus leyes lo prohíbe, y manda que el que matare lo maten. Y de ahí adelante se apartaron de ello, y en todo el tiempo que yo estuve en la dicha ciudad, nunca se vio matar ni sacrificar criatura alguna.

Los bultos y cuerpos de los ídolos en quien estas gentes creen son de muy mayores estaturas que el cuerpo de un hombre. Son hechos de masa de todas las semillas y legumbres que ellos comen, molidas y mezcladas unas con otras, y amásanlas con sangre de corazón de cuerpos humanos, los cuales abren por los pechos, vivos, y les sacan el corazón, y de aquella sangre que sale de él, amasan aquella harina, y así hacen tanta cantidad cuanta basta para hacer aquellas estatuas grandes. Y también, después de hechas, les ofrecían más corazones, que así mismo les sacrificaban, y les untaban las caras con la sangre. Y a cada cosa tienen su ídolo lo dedicado, al uso de los gentiles, que antiguamente honraban a sus dioses. Por manera que para pedir favor para la guerra tienen un ídolo, y para sus labranzas otro, y así para cada cosa de las que ellos quieren o desean que se hagan bien, tienen sus ídolos a quien honran y sirven.

Hay en esta gran ciudad muchas casas muy buenas y muy grandes, y la causa de haber tantas casas principales es que todos los señores de la tierra, vasallos del dicho Mutezuma, tienen sus casas en la dicha ciudad y residen en ella cierto tiempo del año, y demás de esto hay en ella muchos ciudadanos ricos que tienen así mismo muy buenas casas. Todos ellos, demás de tener muy grandes y buenos aposentamientos, tienen muy gentiles vergeles de flores de diversas maneras, así en los aposentamientos altos como bajos. Por la una calzada que a esta gran ciudad entra vienen dos caños de argamasa, tan anchos como dos pasos cada uno, y tan altos como un estado, y por el uno de ellos viene un golpe de agua dulce muy buena, del gordor de un cuerpo de hombre, que va a dar al cuerpo de la ciudad, de que se sirven y beben todos. El otro, que va vacío, es para cuando quieren limpiar el otro caño, porque echan por allí el agua en tanto que se limpia; y porque el agua ha de pasar por los puentes a causa de las quebradas por donde atraviesa el agua salada, echan la dulce por unas canales tan gruesas como un buey, que son de la longua de las dichas puentes, y así se sirve toda la ciudad.

Traen a vender el agua por canoas por todas las calles, y la manera de como la toman del caño es que llegan las canoas debajo de los puentes, por donde están las canales, y de allí hay hombre en lo alto que hinchen las canoas, y les pagan por ello su trabajo. En todas las entradas de la ciudad, y en las partes donde descargan las canoas, que es donde viene la más cantidad de los mantenimientos que entran en la ciudad, hay chozas hechas donde están personas por guardas y que reciben certum quid de cada cosa que entra. Esto no sé si lo lleva el señor o si es propio para la ciudad, porque hasta ahora no lo he alcanzado; pero creo que para el señor, porque en otros mercados de otras provincias se ha visto coger aquel derecho para el señor de ellas. Hay en todos los mercados y lugares públicos de la dicha ciudad, todos los días, muchas personas, trabajadores y maestros de todos oficios, esperando quien los alquile por sus jornales.

La gente de esta ciudad es de más manera y primor en su vestir y servicio que no la otra de estas otras provincias y ciudades, porque como allí estaba siempre este señor Mutezuma, y todos los señores sus vasallos ocurrían siempre a la ciudad, había en ella más manera y policía en todas las cosas. Y por no ser más prolijo en la relación de las cosas de esta gran ciudad, aunque no acabaría tan aína, no quiero decir más sino que en su servicio y trato de la gente de ella hay la manera casi de vivir que en España; y con tanto concierto y orden como allá, y que considerando esta gente ser bárbara y tan apartada del conocimiento de Dios y de la comunicación de otras naciones de razón, es cosa admirable ver la que tienen en todas las cosas.

En lo del servicio de Mutezuma y de las cosas de admiración que tenía por grandeza y estado, ay tanto que escribir que certifico a vuestra alteza que yo no sé por donde comenzar, que pueda acabar de decir alguna parte de ellas; porque, como ya he dicho ¿qué más grandeza puede ser que un señor bárbaro como éste tuviese contrahechas de oro y plata y piedras y plumas, todas las cosas que debajo del cielo hay en su señorío, tan al natural lo de oro y plata, que no hay platero en el mundo que mejor lo hiciese, y lo de las piedras que no baste juicio comprender con qué instrumentos se hiciese tan perfecto, y lo de pluma, que ni de cera ni en ningún bordado se podría hacer tan maravillosamente? El señorío de tierras que este Mutezuma tenía no se ha podido alcanzar cuánto era, porque a ninguna parte, doscientas leguas de un cabo y de otro de aquella su gran ciudad, enviaba sus mensajeros, que no fuese cumplido su mandado, aunque había algunas provincias en medio de estas tierras con quien él tenía guerra. Pero por lo que se alcanzó, y yo de él pude comprender, era su señorío tanto casi como España, porque hasta sesenta leguas de esta parte de Putunchán, que es el río de Grijalva, envió mensajeros a que se diesen por vasallos de vuestra majestad los naturales de una ciudad que se dice Cumatán, que había desde la gran ciudad a ella doscientas y veinte leguas; porque las ciento y cincuenta yo he hecho andar y ver a los.españoles. Todos los más de los señores de estas tierras y provincias, en especial los comarcanos, residían, como ya he dicho, mucho tiempo del año en aquella gran ciudad, y todos o los más tenían sus hijos primogenitos en el servicio del dicho Mutezuma.
